Field,Trt,Date,Mean,Temp (°C),Rainfall (mm),Soil Moisture (%)
F10,T2,2022-10-08,0.83,15.7,17.9,35.0
F10,T2,2022-10-09,0.69,21.0,130.1,44.3
F10,T2,2022-10-10,0.84,19.6,0.5,58.7
F10,T2,2022-10-11,0.89,24.1,8.8,28.0
F10,T2,2022-10-12,0.53,24.5,43.4,41.5
F10,T2,2022-10-13,0.53,29.2,20.1,32.4
F10,T2,2022-10-14,0.82,17.2,195.7,27.6
F10,T2,2022-10-15,0.52,28.4,76.3,58.7
F10,T2,2022-10-16,0.54,22.1,118.7,41.8
F10,T2,2022-10-17,0.74,22.7,166.9,25.5
F10,T2,2022-10-18,0.75,26.4,177.0,31.3
F10,T2,2022-10-19,0.64,31.2,55.4,22.2
F10,T2,2022-10-20,0.76,30.2,30.7,50.5
F10,T2,2022-10-21,0.68,34.0,17.4,32.6
F10,T2,2022-10-22,0.61,32.9,55.8,30.6
F10,T2,2022-10-23,0.85,34.0,118.0,57.7
F10,T2,2022-10-24,0.83,18.9,148.9,31.9
F10,T2,2022-10-25,0.65,31.2,51.8,33.3
F10,T2,2022-10-26,0.99,18.4,126.4,35.8
F10,T2,2022-10-27,0.66,17.7,106.5,42.8
F10,T2,2022-10-28,0.84,30.8,82.5,41.5
F10,T2,2022-10-29,0.53,23.3,26.4,20.0
F10,T2,2022-10-30,0.53,15.5,78.5,35.4
F10,T2,2022-10-31,0.6,24.3,15.9,31.7
F10,T2,2022-11-01,0.52,15.1,117.4,48.7
F10,T2,2022-11-02,0.63,28.9,125.6,51.0
F10,T2,2022-11-03,0.6,24.6,42.2,54.8
F10,T2,2022-11-04,0.82,16.7,73.2,21.5
F10,T2,2022-11-05,0.99,31.5,70.6,35.4
F10,T2,2022-11-06,0.68,28.2,69.6,28.5
F10,T2,2022-11-07,0.63,30.9,20.6,37.2
F10,T2,2022-11-08,0.7,26.1,12.1,21.3
F10,T2,2022-11-09,0.85,25.5,24.3,35.4
F10,T2,2022-11-10,0.76,22.1,22.8,26.0
F10,T2,2022-11-11,0.62,15.0,145.7,47.5
F10,T2,2022-11-12,0.94,17.3,123.1,48.9
F10,T2,2022-11-13,0.8,22.1,65.2,25.5
F10,T2,2022-11-14,0.99,17.2,136.5,55.4
F10,T2,2022-11-15,0.95,33.5,132.0,25.2
F10,T2,2022-11-16,0.76,23.8,134.3,38.3
F10,T2,2022-11-17,0.91,23.2,150.8,58.1
F10,T2,2022-11-18,0.86,30.3,142.2,53.6
F10,T2,2022-11-19,0.65,34.8,159.2,50.3
F10,T2,2022-11-20,0.54,21.7,50.7,24.5
F10,T2,2022-11-21,0.96,27.2,179.4,41.3
F10,T2,2022-11-22,0.96,33.5,130.5,40.0
F10,T2,2022-11-23,0.61,33.3,155.9,33.4
F10,T2,2022-11-24,0.83,27.2,21.5,57.2
F10,T2,2022-11-25,0.5,31.6,102.3,53.0
F10,T2,2022-11-26,0.78,18.1,94.7,55.2
F10,T2,2022-11-27,0.61,17.4,82.9,52.4
F10,T2,2022-11-28,0.85,34.9,176.1,26.9
F10,T2,2022-11-29,0.89,29.4,39.1,51.2
F10,T2,2022-11-30,0.62,24.1,55.5,38.0
F10,T2,2022-12-01,0.65,28.2,160.4,20.7
F10,T2,2022-12-02,0.7,17.9,3.9,59.3
F10,T2,2022-12-03,0.84,24.0,86.2,53.6
F10,T2,2022-12-04,0.79,30.0,184.1,55.3
F10,T2,2022-12-05,0.55,24.7,126.7,38.5
F10,T2,2022-12-06,0.65,33.3,179.7,53.7
F10,T2,2022-12-07,0.97,29.9,78.0,39.9
F10,T2,2022-12-08,0.91,33.2,134.1,43.2
F10,T2,2022-12-09,0.95,30.0,182.6,55.3
F10,T2,2022-12-10,0.66,17.6,140.4,57.4
F10,T2,2022-12-11,0.95,33.4,174.2,37.5
F10,T2,2022-12-12,0.97,27.7,166.1,32.0
F10,T2,2022-12-13,0.75,17.3,30.8,52.3
F10,T2,2022-12-14,0.97,25.6,97.2,57.7
F10,T2,2022-12-15,0.92,18.7,8.4,58.0
F10,T2,2022-12-16,0.77,27.9,106.2,49.5
F10,T2,2022-12-17,0.95,34.9,72.7,40.8
F10,T2,2022-12-18,0.94,23.7,71.8,58.8
F10,T2,2022-12-19,0.87,25.1,159.2,32.8
F10,T2,2022-12-20,0.79,29.2,143.2,27.8
F10,T2,2022-12-21,1.0,30.1,148.6,43.4
F10,T2,2022-12-22,0.67,24.8,85.2,24.6
F10,T2,2022-12-23,0.96,25.2,8.6,36.8
F10,T2,2022-12-24,0.71,16.7,39.2,23.1
F10,T2,2022-12-25,0.58,17.3,180.5,51.0
F10,T2,2022-12-26,0.94,17.8,133.9,56.1
F10,T2,2022-12-27,0.98,16.2,75.8,34.5
F10,T2,2022-12-28,0.59,18.1,74.2,48.5
F10,T2,2022-12-29,0.87,26.5,157.2,48.2
F10,T2,2022-12-30,0.9,34.5,115.9,50.7
F10,T2,2022-12-31,0.92,33.3,109.0,56.8
F10,T2,2023-01-01,0.77,28.9,69.6,59.4
F10,T2,2023-01-02,0.61,20.2,50.3,36.8
F10,T2,2023-01-03,0.88,34.7,123.5,44.7
F10,T2,2023-01-04,0.76,33.0,66.4,27.6
F10,T2,2023-01-05,0.61,32.2,33.9,40.0
F10,T2,2023-01-06,0.66,18.7,114.4,54.2
F10,T2,2023-01-07,0.66,17.4,124.6,49.6
F10,T2,2023-01-08,0.78,17.3,0.9,23.4
F10,T2,2023-01-09,0.96,26.6,74.6,27.3
F10,T2,2023-01-10,0.85,30.3,161.5,20.7
F10,T2,2023-01-11,0.88,18.2,159.3,26.0
F10,T2,2023-01-12,0.62,30.6,125.8,21.4
F10,T2,2023-01-13,0.58,19.6,168.7,44.6
F10,T2,2023-01-14,0.59,20.1,91.0,23.3
F10,T2,2023-01-15,0.71,30.9,79.1,51.4
F10,T2,2023-01-16,0.81,23.1,178.7,37.7
F10,T2,2023-01-17,0.87,31.0,183.2,31.1
F10,T2,2023-01-18,0.6,24.0,175.0,33.2
F10,T2,2023-01-19,0.64,15.7,140.1,48.0
F10,T2,2023-01-20,0.92,24.9,178.1,23.4
F10,T2,2023-01-21,0.78,24.5,179.5,56.3
F10,T2,2023-01-22,0.99,22.0,75.9,27.7
F10,T2,2023-01-23,0.87,31.7,170.4,59.6
F10,T2,2023-01-24,0.78,19.3,120.2,34.5
F10,T2,2023-01-25,0.67,29.0,40.6,41.8
F10,T2,2023-01-26,0.57,32.8,17.7,57.3
F10,T2,2023-01-27,1.0,19.7,18.5,21.3
F10,T2,2023-01-28,0.57,33.3,146.0,23.7
F10,T2,2023-01-29,0.98,28.1,185.9,48.5
F10,T2,2023-01-30,0.69,16.3,3.3,44.4
F10,T2,2023-01-31,0.75,26.6,192.8,56.1
F10,T2,2023-02-01,0.68,21.4,56.8,57.6
F10,T2,2023-02-02,0.95,33.7,46.4,38.8
F10,T2,2023-02-03,0.68,21.5,19.3,53.6
F10,T2,2023-02-04,0.65,22.0,121.2,57.0
F10,T2,2023-02-05,0.86,27.9,19.1,44.9
F10,T2,2023-02-06,0.63,27.8,65.5,23.1
F10,T2,2023-02-07,0.92,26.1,56.2,34.3
F10,T2,2023-02-08,0.81,28.6,97.4,41.0
F10,T2,2023-02-09,0.55,17.9,42.0,41.2
F10,T2,2023-02-10,0.71,26.4,34.6,58.7
F10,T2,2023-02-11,0.81,17.6,74.1,59.2
F10,T2,2023-02-12,0.98,16.4,166.2,45.7
F10,T2,2023-02-13,0.59,31.7,127.9,24.5
F10,T2,2023-02-14,0.92,30.2,1.5,30.2
F10,T2,2023-02-15,0.63,24.2,46.1,53.1
F10,T2,2023-02-16,0.85,15.6,141.4,58.1
F10,T2,2023-02-17,0.75,18.6,176.1,46.4
F10,T2,2023-02-18,0.71,23.2,56.4,24.3
F10,T2,2023-02-19,0.94,34.7,189.2,26.8
F10,T2,2023-02-20,0.71,20.8,68.6,32.9
F10,T2,2023-02-21,0.96,33.9,8.1,41.4
F10,T2,2023-02-22,0.83,19.9,12.3,23.0
F10,T2,2023-02-23,0.87,22.3,112.8,32.7
F10,T2,2023-02-24,0.91,16.9,3.1,37.7
F10,T2,2023-02-25,0.7,15.3,165.8,41.5
F10,T2,2023-02-26,0.92,24.2,123.9,21.1
F10,T2,2023-02-27,0.89,16.3,54.5,38.8
F10,T2,2023-02-28,0.63,16.2,141.0,35.8
F10,T2,2023-03-01,0.87,19.8,94.6,34.2
F10,T2,2023-03-02,0.72,34.5,79.8,40.6
F10,T2,2023-03-03,0.98,16.0,63.7,28.2
F10,T2,2023-03-04,0.73,17.4,92.1,31.6
F10,T2,2023-03-05,0.98,18.2,92.9,47.4
F10,T2,2023-03-06,0.8,21.6,53.3,36.4
F10,T2,2023-03-07,0.53,21.8,119.5,59.5
F10,T2,2023-03-08,0.82,33.9,1.1,50.9
F10,T2,2023-03-09,0.73,27.4,71.7,31.8
F10,T2,2023-03-10,0.68,27.0,123.5,42.1
F10,T2,2023-03-11,0.7,30.7,159.4,48.9
F10,T2,2023-03-12,0.59,22.4,182.1,38.7
F10,T2,2023-03-13,0.76,31.4,187.7,57.5
F10,T2,2023-03-14,0.63,16.5,103.8,47.9
F10,T2,2023-03-15,0.88,28.3,17.7,33.4
F10,T2,2023-03-16,0.5,30.9,17.1,44.0
F10,T2,2023-03-17,0.67,24.2,58.5,49.6
F10,T2,2023-03-18,0.67,29.3,76.7,36.3
F10,T2,2023-03-19,0.77,23.7,118.2,56.7
F10,T2,2023-03-20,0.68,29.2,174.7,23.3
F10,T2,2023-03-21,0.78,17.4,157.5,34.8
F10,T2,2023-03-22,0.76,25.6,116.7,59.2
F10,T2,2023-03-23,0.76,30.0,195.3,50.5
F10,T2,2023-03-24,0.92,15.9,37.7,47.2
F10,T2,2023-03-25,0.95,16.3,161.9,27.5
F10,T2,2023-03-26,0.72,31.9,34.3,46.2
F10,T2,2023-03-27,0.91,27.5,5.6,46.2
F10,T2,2023-03-28,0.59,18.6,78.3,50.9
F10,T2,2023-03-29,0.55,24.7,177.8,39.3
F10,T2,2023-03-30,0.66,20.6,197.6,24.3
F10,T2,2023-03-31,0.71,30.0,61.4,53.8
F10,T2,2023-04-01,0.81,24.2,185.0,35.0
F10,T2,2023-04-02,0.98,16.4,7.9,23.3
F10,T2,2023-04-03,0.54,19.6,81.5,52.5
F10,T2,2023-04-04,0.7,17.5,6.2,42.3
F10,T2,2023-04-05,0.62,22.2,48.4,36.2
F10,T2,2023-04-06,0.99,34.5,142.6,29.5
F10,T2,2023-04-07,0.93,15.2,102.9,55.1
F10,T2,2023-04-08,0.71,19.9,125.2,52.7
F10,T2,2023-04-09,0.83,20.1,25.1,31.0
F10,T2,2023-04-10,0.57,34.2,73.6,58.7
F10,T2,2023-04-11,0.79,28.8,182.0,59.7
F10,T2,2023-04-12,0.97,24.0,138.5,35.5
F10,T2,2023-04-13,0.82,25.4,3.7,54.6
F10,T2,2023-04-14,0.68,24.0,69.0,39.3
F10,T2,2023-04-15,0.75,27.6,75.1,29.1
F10,T2,2023-04-16,0.7,21.4,113.6,49.1
F10,T2,2023-04-17,0.86,32.8,41.1,40.1
F10,T2,2023-04-18,0.81,25.3,128.1,54.3
F10,T2,2023-04-19,0.55,22.5,101.1,40.9
F10,T2,2023-04-20,0.51,26.5,139.2,35.6
F10,T2,2023-04-21,0.96,28.6,126.1,28.2
F10,T2,2023-04-22,0.99,24.3,7.0,23.0
F10,T2,2023-04-23,0.67,15.8,33.7,47.1
F10,T2,2023-04-24,0.67,23.2,190.5,45.8
F10,T2,2023-04-25,0.65,21.8,189.1,37.8
F10,T2,2023-04-26,0.72,20.5,64.2,50.3
F10,T2,2023-04-27,0.91,19.9,187.8,32.7
F10,T2,2023-04-28,0.86,27.4,5.9,54.5
F10,T2,2023-04-29,0.82,26.6,110.4,46.6
F10,T2,2023-04-30,0.54,30.1,61.1,36.9
F10,T2,2023-05-01,0.52,17.8,161.4,34.7
F10,T2,2023-05-02,0.86,22.5,173.7,39.6
F10,T2,2023-05-03,0.66,30.8,113.8,42.6
F10,T2,2023-05-04,0.86,34.8,74.3,41.3
F10,T2,2023-05-05,0.65,22.8,12.5,35.9
F10,T2,2023-05-06,0.6,27.2,8.6,25.2
F10,T2,2023-05-07,0.77,23.2,81.8,41.7
F10,T2,2023-05-08,0.62,17.9,17.3,55.2
F10,T2,2023-05-09,0.89,22.4,55.1,40.8
F10,T2,2023-05-10,0.54,33.4,115.3,57.2
F10,T2,2023-05-11,0.97,25.9,99.5,32.1
F10,T2,2023-05-12,0.91,33.9,35.3,51.4
F10,T2,2023-05-13,0.59,18.6,52.5,47.7
F10,T2,2023-05-14,0.54,21.4,105.0,51.9
F10,T2,2023-05-15,0.67,25.0,125.8,30.3
F10,T2,2023-05-16,0.96,22.2,149.5,46.7
F10,T2,2023-05-17,0.82,23.2,173.1,51.4
F10,T2,2023-05-18,0.78,21.3,111.8,23.5
F10,T2,2023-05-19,0.77,29.0,184.2,48.7
F10,T2,2023-05-20,0.62,16.0,57.1,35.9
F10,T2,2023-05-21,0.51,33.9,117.1,57.8
F10,T2,2023-05-22,0.67,29.4,128.4,29.8
F10,T2,2023-05-23,0.64,23.1,38.9,33.2
F10,T2,2023-05-24,0.79,19.9,57.4,55.8
F10,T2,2023-05-25,0.74,29.2,53.9,43.8
F10,T2,2023-05-26,0.84,21.1,87.5,53.7
F10,T2,2023-05-27,0.85,32.9,37.0,46.9
F10,T2,2023-05-28,0.51,19.8,11.7,50.3
F10,T2,2023-05-29,0.75,25.1,81.3,22.3
F10,T2,2023-05-30,0.88,29.3,143.2,59.8
F10,T2,2023-05-31,0.92,20.3,29.1,38.0
F10,T2,2023-06-01,0.92,18.2,155.2,57.6
F10,T2,2023-06-02,0.57,28.7,43.0,59.8
F10,T2,2023-06-03,0.95,22.4,8.8,21.8
F10,T2,2023-06-04,0.75,34.2,169.3,39.2
F10,T2,2023-06-05,0.61,16.3,77.0,52.7
F10,T2,2023-06-06,0.74,24.5,95.2,28.5
F10,T2,2023-06-07,0.91,30.1,59.8,27.4
F10,T2,2023-06-08,0.89,34.5,27.8,26.4
F10,T2,2023-06-09,0.8,24.7,30.4,44.0
F10,T2,2023-06-10,0.51,24.9,23.2,35.2
F10,T2,2023-06-11,0.99,22.4,69.8,37.4
F10,T2,2023-06-12,0.78,15.2,163.3,31.9
F10,T2,2023-06-13,0.92,17.8,86.2,59.5
F10,T2,2023-06-14,0.6,25.2,64.3,45.9
F10,T2,2023-06-15,0.54,31.1,127.5,54.7
F10,T2,2023-06-16,0.88,17.7,173.7,35.7
F10,T2,2023-06-17,0.75,16.2,45.4,31.6
F10,T2,2023-06-18,0.9,24.5,72.8,57.9
F10,T2,2023-06-19,0.62,24.6,51.7,29.4
F10,T2,2023-06-20,0.94,26.3,0.0,25.9
F10,T2,2023-06-21,0.94,16.2,178.7,28.2
F10,T2,2023-06-22,0.99,27.5,196.2,40.6
F10,T2,2023-06-23,0.89,20.5,31.2,24.2
F10,T2,2023-06-24,0.67,22.7,64.0,58.4
F10,T2,2023-06-25,0.57,19.0,40.8,49.3
F10,T2,2023-06-26,0.83,18.5,5.2,21.6
F10,T2,2023-06-27,0.62,30.1,179.4,56.1
F10,T2,2023-06-28,0.72,31.4,143.7,22.9
F10,T2,2023-06-29,0.96,25.9,92.6,43.5
F10,T2,2023-06-30,0.59,18.2,87.2,43.0
F10,T2,2023-07-01,0.53,16.7,188.0,34.3
F10,T2,2023-07-02,0.55,18.0,79.2,53.9
F10,T2,2023-07-03,0.67,29.7,58.3,37.8
F10,T2,2023-07-04,0.62,29.7,157.4,38.4
F10,T2,2023-07-05,0.86,21.4,91.9,55.0
F10,T2,2023-07-06,0.52,24.1,11.1,37.3
F10,T2,2023-07-07,0.76,30.1,61.2,51.3
F10,T2,2023-07-08,0.53,19.6,121.0,20.3
F10,T2,2023-07-09,0.82,29.4,168.4,50.5
F10,T2,2023-07-10,0.97,25.6,148.6,52.5
F10,T2,2023-07-11,0.82,33.6,94.6,29.0
F10,T2,2023-07-12,0.63,22.2,147.3,42.3
F10,T2,2023-07-13,0.97,33.0,91.5,35.8
F10,T2,2023-07-14,0.99,24.6,198.2,29.5
F10,T2,2023-07-15,0.95,20.4,128.6,60.0
F10,T2,2023-07-16,0.79,31.6,49.8,42.6
F10,T2,2023-07-17,0.73,22.5,12.3,49.7
F10,T2,2023-07-18,0.99,27.5,15.3,46.6
F10,T2,2023-07-19,1.0,30.0,84.7,59.1
F10,T2,2023-07-20,0.96,30.5,186.2,50.9
F10,T2,2023-07-21,0.99,30.2,29.7,24.0
F10,T2,2023-07-22,0.62,17.7,112.9,46.4
F10,T2,2023-07-23,0.56,15.1,139.4,22.0
F10,T2,2023-07-24,0.86,16.4,192.7,30.0
F10,T2,2023-07-25,0.53,27.4,144.5,57.0
F10,T2,2023-07-26,0.91,20.6,40.0,32.2
F10,T2,2023-07-27,0.62,29.4,139.7,42.4
F10,T2,2023-07-28,0.54,34.1,70.0,52.6
F10,T2,2023-07-29,0.9,20.9,49.7,41.4
F10,T2,2023-07-30,0.68,33.4,182.5,50.9
F10,T2,2023-07-31,0.51,31.9,131.2,41.0
F10,T2,2023-08-01,0.7,27.3,51.2,43.0
F10,T2,2023-08-02,0.83,28.5,84.2,22.8
F10,T2,2023-08-03,0.71,33.0,107.4,21.6
F10,T2,2023-08-04,0.69,27.3,56.0,27.5
F10,T2,2023-08-05,0.79,27.2,91.8,23.7
F10,T2,2023-08-06,0.87,30.1,78.2,20.4
F10,T2,2023-08-07,0.82,34.6,97.4,47.5
F10,T2,2023-08-08,0.76,19.8,68.1,58.4
F10,T2,2023-08-09,0.8,18.8,10.0,22.1
F10,T2,2023-08-10,0.75,17.1,166.5,33.7
F10,T2,2023-08-11,0.69,21.9,107.0,59.9
F10,T2,2023-08-12,0.95,19.6,179.5,43.3
F10,T2,2023-08-13,0.87,25.4,132.2,35.7
F10,T2,2023-08-14,0.64,25.1,95.1,35.8
F10,T2,2023-08-15,0.89,29.3,57.4,27.9
F10,T2,2023-08-16,0.5,34.6,70.4,44.5
F10,T2,2023-08-17,0.87,19.1,133.5,24.6
F10,T2,2023-08-18,0.55,21.1,64.1,27.2
F10,T2,2023-08-19,0.73,27.4,185.3,48.1
F10,T2,2023-08-20,0.76,25.8,114.9,31.5
F10,T2,2023-08-21,0.87,28.1,97.7,28.6
F10,T2,2023-08-22,0.93,19.0,39.5,25.9
F10,T2,2023-08-23,1.0,19.9,170.2,21.4
F10,T2,2023-08-24,0.85,15.6,124.8,30.6
F10,T2,2023-08-25,0.53,20.5,24.9,28.8
F10,T2,2023-08-26,0.84,31.7,87.7,36.7
F10,T2,2023-08-27,0.73,24.4,47.0,59.6
F10,T2,2023-08-28,0.83,30.5,88.5,50.4
F10,T2,2023-08-29,0.84,31.5,8.8,21.8
F10,T2,2023-08-30,0.78,22.6,160.5,26.6
F10,T2,2023-08-31,0.63,23.4,178.8,25.3
F10,T2,2023-09-01,0.89,34.8,150.0,42.0
F10,T2,2023-09-02,0.78,18.3,87.8,41.2
F10,T2,2023-09-03,0.75,17.2,30.3,30.1
F10,T2,2023-09-04,0.76,18.2,55.8,33.7
F10,T2,2023-09-05,0.83,21.7,139.5,26.0
F10,T2,2023-09-06,0.64,23.5,53.1,27.4
F10,T2,2023-09-07,0.99,28.1,4.2,27.5
F10,T2,2023-09-08,0.83,22.1,101.9,52.0
F10,T2,2023-09-09,0.56,27.8,98.0,29.0
F10,T2,2023-09-10,0.66,15.6,196.3,25.1
F10,T2,2023-09-11,0.87,23.8,93.6,43.7
F10,T2,2023-09-12,0.96,26.2,160.6,53.7
F10,T2,2023-09-13,0.82,27.8,172.6,22.0
F10,T2,2023-09-14,0.82,25.4,53.2,51.3
F10,T2,2023-09-15,0.65,30.6,182.5,42.9
F10,T2,2023-09-16,0.9,20.2,31.3,42.7
F10,T2,2023-09-17,0.71,23.5,25.5,57.5
F10,T2,2023-09-18,0.55,20.8,94.5,49.7
F10,T2,2023-09-19,0.81,16.4,9.1,42.8
F10,T2,2023-09-20,0.51,26.3,36.4,27.6
F10,T2,2023-09-21,0.59,30.5,94.8,28.5
F10,T2,2023-09-22,0.53,23.9,105.8,43.7
F10,T2,2023-09-23,0.54,22.5,68.9,33.2
F10,T2,2023-09-24,0.94,22.3,127.5,55.3
F10,T2,2023-09-25,0.5,29.8,130.1,56.4
F10,T2,2023-09-26,0.73,34.1,93.0,22.6
F10,T2,2023-09-27,0.88,15.5,193.3,20.0
F10,T2,2023-09-28,0.85,17.1,100.7,24.9
F10,T2,2023-09-29,0.79,26.2,13.7,25.9
F10,T2,2023-09-30,0.86,28.3,58.0,27.3
F10,T2,2023-10-01,0.84,25.7,50.3,59.1
F10,T2,2023-10-02,0.69,28.7,176.7,58.1
F10,T2,2023-10-03,0.95,26.8,41.9,57.1
F10,T2,2023-10-04,0.99,15.1,182.2,55.5
F10,T2,2023-10-05,0.73,30.9,190.0,32.4
F10,T2,2023-10-06,0.74,17.8,58.5,55.4
F10,T2,2023-10-07,0.59,33.8,111.7,48.2
F10,T2,2023-10-08,0.7,19.7,96.5,32.2
F10,T2,2023-10-09,0.76,17.0,183.5,31.0
F10,T2,2023-10-10,0.82,28.0,50.1,59.9
F10,T2,2023-10-11,0.74,30.1,6.3,29.2
F10,T2,2023-10-12,0.55,22.0,148.8,25.6
F10,T2,2023-10-13,0.71,18.9,45.4,22.0
F10,T2,2023-10-14,0.75,18.3,61.6,34.3
F10,T2,2023-10-15,0.61,24.6,17.7,48.3
F10,T2,2023-10-16,0.65,25.2,23.0,21.0
F10,T2,2023-10-17,0.67,28.5,89.9,48.3
F10,T2,2023-10-18,0.83,29.2,170.6,30.8
F10,T2,2023-10-19,0.5,16.0,43.7,24.4
F10,T2,2023-10-20,0.64,27.1,153.3,26.3
F10,T2,2023-10-21,0.79,32.9,148.6,26.2
F10,T2,2023-10-22,0.82,24.6,50.1,41.1
F10,T2,2023-10-23,0.58,21.3,71.8,33.4
F10,T2,2023-10-24,0.55,23.3,168.5,53.5
F10,T2,2023-10-25,0.71,15.3,116.0,43.8
F10,T2,2023-10-26,0.93,31.8,155.0,54.3
F10,T2,2023-10-27,0.62,26.3,186.8,41.2
F10,T2,2023-10-28,0.94,33.1,14.1,56.6
F10,T2,2023-10-29,0.55,23.0,150.4,22.8
F10,T2,2023-10-30,0.7,19.7,141.1,54.8
F10,T2,2023-10-31,0.88,26.0,168.7,54.2
F10,T2,2023-11-01,0.75,32.1,178.4,20.3
F10,T2,2023-11-02,0.94,16.1,59.9,42.2
F10,T2,2023-11-03,0.62,32.5,157.7,39.4
F10,T2,2023-11-04,0.92,31.4,65.9,22.6
F10,T2,2023-11-05,0.8,30.7,185.4,21.5
F10,T2,2023-11-06,0.7,28.7,91.6,29.0
F10,T2,2023-11-07,0.8,32.6,188.9,59.7
F10,T2,2023-11-08,0.69,19.1,161.3,47.5
F10,T2,2023-11-09,0.88,22.3,44.6,51.1
F10,T2,2023-11-10,0.72,28.8,174.5,33.8
F10,T2,2023-11-11,0.88,24.1,123.6,53.1
F10,T2,2023-11-12,0.65,31.8,41.1,36.9
F10,T2,2023-11-13,0.64,15.3,2.4,27.8
F10,T2,2023-11-14,0.82,25.5,63.7,37.8
F10,T2,2023-11-15,0.84,32.8,51.8,55.2
F10,T2,2023-11-16,0.71,21.7,113.7,34.2
F10,T2,2023-11-17,0.65,33.0,81.0,26.1
F10,T2,2023-11-18,0.72,20.8,102.5,45.7
F10,T2,2023-11-19,0.51,30.8,93.6,41.7
F10,T2,2023-11-20,0.57,23.7,98.4,21.6
F10,T2,2023-11-21,0.59,22.3,35.9,32.8
F10,T2,2023-11-22,0.94,27.5,109.9,53.8
F10,T2,2023-11-23,0.62,34.5,43.9,39.7
F10,T2,2023-11-24,0.98,21.7,33.4,36.3
F10,T2,2023-11-25,0.62,30.0,184.1,54.3
F10,T2,2023-11-26,0.57,34.0,147.1,50.3
F10,T2,2023-11-27,0.77,22.5,50.4,38.8
F10,T2,2023-11-28,0.9,21.2,178.0,25.9
F10,T2,2023-11-29,0.52,25.1,185.8,53.4
F10,T2,2023-11-30,0.57,17.8,19.1,51.5
F10,T2,2023-12-01,0.67,21.7,185.0,45.6
F10,T2,2023-12-02,0.97,19.8,148.4,23.8
F10,T2,2023-12-03,0.83,23.6,6.3,23.4
F10,T2,2023-12-04,0.97,30.7,160.2,21.3
F10,T2,2023-12-05,0.87,15.5,56.9,39.9
F10,T2,2023-12-06,0.7,17.8,196.6,22.1
F10,T2,2023-12-07,0.84,30.8,55.6,36.3
F10,T2,2023-12-08,0.54,22.2,69.5,21.2
F10,T2,2023-12-09,0.63,33.6,135.4,20.6
F10,T2,2023-12-10,0.76,22.0,197.0,57.9
F10,T2,2023-12-11,0.84,15.4,29.4,50.4
F10,T2,2023-12-12,0.8,19.7,21.6,34.7
F10,T2,2023-12-13,0.94,25.8,58.3,23.6
F10,T2,2023-12-14,0.59,23.3,151.5,39.4
F10,T2,2023-12-15,0.74,20.6,50.0,46.9
F10,T2,2023-12-16,0.86,34.2,179.9,43.4
F10,T2,2023-12-17,0.81,22.8,194.6,56.7
F10,T2,2023-12-18,0.52,22.4,80.2,30.8
F10,T2,2023-12-19,0.72,24.0,155.4,56.4
F10,T2,2023-12-20,0.76,20.1,107.2,27.1
F10,T2,2023-12-21,0.68,25.7,190.3,38.8
F10,T2,2023-12-22,0.51,17.2,79.8,26.8
F10,T2,2023-12-23,0.66,32.4,137.7,45.4
F10,T2,2023-12-24,0.7,30.4,199.7,33.3
F10,T2,2023-12-25,0.83,19.0,19.7,58.8
F10,T2,2023-12-26,0.6,17.1,96.6,47.9
F10,T2,2023-12-27,0.5,23.0,93.9,39.7
F10,T2,2023-12-28,0.7,18.1,142.5,45.5
F10,T2,2023-12-29,0.52,27.1,150.6,25.0
F10,T2,2023-12-30,0.88,20.2,135.5,46.8
F10,T2,2023-12-31,0.78,19.5,54.8,38.9
F10,T3,2021-01-01,0.51,23.3,138.7,20.1
F10,T3,2021-01-02,0.87,23.6,97.4,28.9
F10,T3,2021-01-03,0.71,25.1,195.8,44.8
F10,T3,2021-01-04,0.82,34.9,7.2,54.9
F10,T3,2021-01-05,0.9,15.9,88.4,40.7
F10,T3,2021-01-06,0.52,24.0,176.1,21.1
F10,T3,2021-01-07,0.91,31.8,0.6,56.4
F10,T3,2021-01-08,0.86,33.8,185.8,29.9
F10,T3,2021-01-09,0.76,24.8,141.8,43.3
F10,T3,2021-01-10,0.98,25.1,74.7,59.7
F10,T3,2021-01-11,0.8,23.2,70.8,48.3
F10,T3,2021-01-12,0.94,18.5,74.5,22.6
F10,T3,2021-01-13,0.64,33.4,129.0,56.5
F10,T3,2021-01-14,0.78,34.7,127.1,48.8
F10,T3,2021-01-15,0.93,22.1,59.3,26.9
F10,T3,2021-01-16,0.85,31.4,77.8,20.0
F10,T3,2021-01-17,0.95,29.5,177.1,55.1
F10,T3,2021-01-18,0.75,30.1,169.6,21.8
F10,T3,2021-01-19,0.91,25.0,71.1,26.9
F10,T3,2021-01-20,0.61,30.9,172.8,58.5
F10,T3,2021-01-21,0.57,25.3,183.4,28.8
F10,T3,2021-01-22,0.62,25.9,114.2,27.7
F10,T3,2021-01-23,0.76,33.2,116.8,51.4
F10,T3,2021-01-24,0.89,22.7,157.6,53.1
F10,T3,2021-01-25,0.71,30.7,198.7,45.2
F10,T3,2021-01-26,0.62,31.8,24.0,40.0
F10,T3,2021-01-27,0.95,28.0,194.4,35.7
F10,T3,2021-01-28,0.76,22.3,130.8,32.2
F10,T3,2021-01-29,0.64,29.8,195.1,26.8
F10,T3,2021-01-30,0.94,33.7,153.9,35.8
F10,T3,2021-01-31,0.53,15.6,119.1,51.5
